id_bigger,id_smaller,num_modif_sites,diff_formula,weight_bigger,weight_smaller,difference,adduct,msmassanalyzer
CCMSLIB00000854245,CCMSLIB00000851867,1,O1,957.505,941.51,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849642,CCMSLIB00000851901,1,C4H4O1S1,335.168,235.169,99.999,[M+H]1+,qtof
CCMSLIB00000854987,CCMSLIB00000851901,1,C5H6O2,333.206,235.169,98.037,[M+H]1+,qtof
CCMSLIB00000855455,CCMSLIB00000851907,1,C2H2O1,321.17,279.159,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000848575,CCMSLIB00000851993,1,C1O2,247.107,203.118,43.989000000000004,[M+H]1+,qtof
CCMSLIB00000845662,CCMSLIB00000852052,1,C5H6O3,411.201,297.17,114.031,[M+H]1+,qtof
CCMSLIB00000852312,CCMSLIB00000852052,1,H-4O1,309.133,297.17,11.962999999999965,[M+H]1+,qtof
CCMSLIB00000854423,CCMSLIB00000852106,1,H-2O1,317.211,303.232,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000854456,CCMSLIB00000852158,1,C2H2O1,467.228,425.217,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000849439,CCMSLIB00000852196,1,C2H2O2,577.337,519.332,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000852853,CCMSLIB00000852196,1,O1,535.327,519.332,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855266,CCMSLIB00000852228,1,O1,307.154,291.159,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854335,CCMSLIB00000852234,1,O1,585.181,569.186,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853044,CCMSLIB00000852242,1,C5H8O4,491.176,359.134,132.04199999999997,[M+H]1+,qtof
CCMSLIB00000855837,CCMSLIB00000852242,1,O1,375.129,359.134,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000850036,CCMSLIB00000852252,1,H-2O1,405.139,391.16,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000852867,CCMSLIB00000852252,1,C7H4O4,543.171,391.16,152.01100000000002,[M+H]1+,qtof
CCMSLIB00000852883,CCMSLIB00000852252,1,H-2O1,405.139,391.16,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000850819,CCMSLIB00000852258,1,O1,333.206,317.211,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848212,CCMSLIB00000852261,1,C10H8O3,545.165,369.118,176.04699999999997,[M+H]1+,qtof
CCMSLIB00000848363,CCMSLIB00000852290,1,C1H2,465.177,451.161,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000853434,CCMSLIB00000852290,1,C1H2,465.177,451.161,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000850203,CCMSLIB00000852312,1,C4H4O2,393.154,309.133,84.02100000000002,[M+H]1+,qtof
CCMSLIB00000851113,CCMSLIB00000852318,1,O1,527.176,511.181,15.995000000000061,[M+H]1+,qtof
CCMSLIB00000846174,CCMSLIB00000852343,1,C4H8,751.332,695.27,56.06200000000001,[M+H]1+,qtof
CCMSLIB00000846922,CCMSLIB00000852343,1,C6H12,779.363,695.27,84.09300000000007,[M+H]1+,qtof
CCMSLIB00005721415,CCMSLIB00000852343,1,C6H12,779.364,695.27,84.09400000000005,[M+H]1+,qtof
CCMSLIB00000850141,CCMSLIB00000852480,1,O1,509.165,493.17,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852416,CCMSLIB00000852485,1,H-2O1,263.128,249.149,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000850015,CCMSLIB00000852491,1,C6H10O5,957.505,795.453,162.05200000000002,[M+H]1+,qtof
CCMSLIB00000854245,CCMSLIB00000852491,1,C6H10O5,957.505,795.453,162.05200000000002,[M+H]1+,qtof
CCMSLIB00000855255,CCMSLIB00000852522,1,C2H2O1,358.176,316.166,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000855814,CCMSLIB00000852576,1,C10H16O8,940.526,676.442,264.08399999999995,[M+H]1+,qtof
CCMSLIB00000855841,CCMSLIB00000852576,1,C11H18O8,954.542,676.442,278.1,[M+H]1+,qtof
CCMSLIB00000854107,CCMSLIB00000852579,1,C2H2O2,409.222,351.217,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000854767,CCMSLIB00000852613,1,C1H2,553.192,539.176,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000853561,CCMSLIB00000852620,1,C6H10O4,597.181,451.123,146.05800000000005,[M+H]1+,qtof
CCMSLIB00000850918,CCMSLIB00000852655,1,O1,783.416,767.421,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854757,CCMSLIB00000852655,1,O1,783.416,767.421,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852686,CCMSLIB00000852687,1,O1,311.103,295.108,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853823,CCMSLIB00000852780,1,O1,1457.68,1441.68,16.0,[M+H]1+,qtof
CCMSLIB00000853195,CCMSLIB00000852795,1,O1,247.096,231.102,15.994,[M+H]1+,qtof
CCMSLIB00000846841,CCMSLIB00000852801,1,C1H2,211.144,197.128,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000852170,CCMSLIB00000852805,1,O1,265.143,249.149,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000850424,CCMSLIB00000852853,1,H-2O1,549.306,535.327,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000850149,CCMSLIB00000852926,1,C1H2,349.237,335.222,14.015000000000043,[M+H]1+,qtof
CCMSLIB00000855408,CCMSLIB00000853006,1,H-2O1,957.505,943.526,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000854315,CCMSLIB00000853020,1,O1,393.191,377.196,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000855216,CCMSLIB00000853052,1,O1,281.138,265.143,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853673,CCMSLIB00000853068,1,C5H8O4,727.317,595.275,132.04200000000003,[M+H]1+,qtof
CCMSLIB00000845747,CCMSLIB00000853098,1,O1,370.149,354.155,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000848674,CCMSLIB00000853098,1,O1,370.149,354.155,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000848982,CCMSLIB00000853103,1,O1,276.123,260.128,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000850221,CCMSLIB00000853110,1,C5H8O4,1059.36,927.313,132.0469999999999,[M+H]1+,qtof
CCMSLIB00000855612,CCMSLIB00000853132,1,C1H2O1,238.107,208.097,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000854540,CCMSLIB00000853168,1,C1H2,427.181,413.165,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000846711,CCMSLIB00000853226,1,C9H6O1,769.27,639.228,130.04200000000003,[M+H]1+,qtof
CCMSLIB00005721312,CCMSLIB00000853226,1,C9H6O1,769.272,639.228,130.0440000000001,[M+H]1+,qtof
CCMSLIB00000850495,CCMSLIB00000853244,1,O1,317.211,301.216,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853252,CCMSLIB00000853244,1,H-2O1,315.195,301.216,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000854392,CCMSLIB00000853270,1,C11H10O4,757.255,551.197,206.058,[M+H]1+,qtof
CCMSLIB00000855678,CCMSLIB00000853270,1,C9H6O2,697.234,551.197,146.03700000000003,[M+H]1+,qtof
CCMSLIB00000856060,CCMSLIB00000853270,1,C9H6O2,697.234,551.197,146.03700000000003,[M+H]1+,qtof
CCMSLIB00000845263,CCMSLIB00000853274,1,O1,415.171,399.176,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848369,CCMSLIB00000853274,1,O1,415.171,399.176,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000856009,CCMSLIB00000853299,1,C1H2,811.438,797.422,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000847915,CCMSLIB00000853330,1,C10H6O5,657.156,451.135,206.02099999999996,[M+H]1+,qtof
CCMSLIB00000853333,CCMSLIB00000853330,1,C1H2,465.15,451.135,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000849306,CCMSLIB00000853332,1,C3H4O3S1,413.126,293.138,119.988,[M+H]1+,qtof
CCMSLIB00000850435,CCMSLIB00000853332,1,C1H2O1,323.149,293.138,30.011000000000024,[M+H]1+,qtof
CCMSLIB00000848764,CCMSLIB00000853336,1,C1H2,670.417,656.402,14.014999999999986,[M+H]1+,qtof
CCMSLIB00005721866,CCMSLIB00000853336,1,C1H2,670.419,656.402,14.016999999999939,[M+H]1+,qtof
CCMSLIB00000853333,CCMSLIB00000853348,1,C2H2O1,465.15,423.14,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000855726,CCMSLIB00000853364,1,O1,733.33,717.336,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000854903,CCMSLIB00000853372,1,O1,553.301,537.306,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855690,CCMSLIB00000853372,1,C6H10O5,699.359,537.306,162.053,[M+H]1+,qtof
CCMSLIB00000850482,CCMSLIB00000853382,1,C5H6O1,473.253,391.212,82.041,[M+H]1+,qtof
CCMSLIB00000847267,CCMSLIB00000853430,1,O1,451.161,435.166,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852290,CCMSLIB00000853430,1,O1,451.161,435.166,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855051,CCMSLIB00000853434,1,C4H6O1,535.219,465.177,70.04200000000003,[M+H]1+,qtof
CCMSLIB00000854941,CCMSLIB00000853452,1,H-1Cl1,353.079,319.118,33.96100000000001,[M+H]1+,qtof
CCMSLIB00000852957,CCMSLIB00000853517,1,O1,475.233,459.238,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854443,CCMSLIB00000853534,1,C8H13N1O5,911.547,708.468,203.07900000000006,[M+H]1+,qtof
CCMSLIB00000849505,CCMSLIB00000853599,1,O1,253.18,237.185,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000851254,CCMSLIB00000853599,1,O1,253.18,237.185,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852853,CCMSLIB00000853643,1,C1H2,535.327,521.311,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000853372,CCMSLIB00000853643,1,O1,537.306,521.311,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848212,CCMSLIB00000853669,1,C10H8O3,545.165,369.118,176.04699999999997,[M+H]1+,qtof
CCMSLIB00000851008,CCMSLIB00000853770,1,O1,423.15,407.155,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852234,CCMSLIB00000853770,1,C9H6O3,569.186,407.155,162.03100000000006,[M+H]1+,qtof
CCMSLIB00000854335,CCMSLIB00000853770,1,C9H6O4,585.181,407.155,178.02600000000007,[M+H]1+,qtof
CCMSLIB00000854769,CCMSLIB00000853770,1,C7H6O1,513.197,407.155,106.04200000000003,[M+H]1+,qtof
CCMSLIB00000854899,CCMSLIB00000853770,1,O1,423.15,407.155,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855190,CCMSLIB00000853770,1,C9H6O1,537.197,407.155,130.04200000000003,[M+H]1+,qtof
CCMSLIB00000850239,CCMSLIB00000853799,1,O1,471.347,455.352,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000845901,CCMSLIB00000853807,1,C12H20O9,1103.56,795.453,308.10699999999997,[M+H]1+,qtof
CCMSLIB00000849705,CCMSLIB00000853807,1,C6H10O5,957.505,795.453,162.05200000000002,[M+H]1+,qtof
CCMSLIB00000850015,CCMSLIB00000853807,1,C6H10O5,957.505,795.453,162.05200000000002,[M+H]1+,qtof
CCMSLIB00000854066,CCMSLIB00000853807,1,C6H10O5,957.505,795.453,162.05200000000002,[M+H]1+,qtof
CCMSLIB00000855476,CCMSLIB00000853829,1,C2H2O2,291.159,233.154,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000852122,CCMSLIB00000853839,1,O1,489.357,473.363,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000852908,CCMSLIB00000853843,1,C5H8O4,421.134,289.092,132.04200000000003,[M+H]1+,qtof
CCMSLIB00000853374,CCMSLIB00000853843,1,C6H8O4,433.134,289.092,144.04200000000003,[M+H]1+,qtof
CCMSLIB00000850581,CCMSLIB00000853852,1,O1,799.447,783.453,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000846823,CCMSLIB00000853861,1,H-2O1,451.123,437.144,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000853673,CCMSLIB00000853902,1,C5H8O4,727.317,595.275,132.04200000000003,[M+H]1+,qtof
CCMSLIB00000854743,CCMSLIB00000853911,1,O1,417.154,401.159,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000847680,CCMSLIB00000853915,1,C1H2,479.176,465.16,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000851666,CCMSLIB00000853993,1,O1,464.218,448.223,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000853788,CCMSLIB00000854004,1,C2H2O1,541.243,499.233,42.01000000000005,[M+H]1+,qtof
CCMSLIB00000852888,CCMSLIB00000854021,1,O1,379.175,363.18,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000850036,CCMSLIB00000854027,1,O1,405.139,389.144,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852883,CCMSLIB00000854027,1,O1,405.139,389.144,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852383,CCMSLIB00000854089,1,C1H2,423.14,409.124,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000845029,CCMSLIB00000854090,1,O1,393.227,377.232,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000854405,CCMSLIB00000854208,1,C2H2O1,720.25,678.239,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000847705,CCMSLIB00000854218,1,C4H6O4,399.165,281.138,118.02700000000004,[M+H]1+,qtof
CCMSLIB00000855904,CCMSLIB00000854218,1,C4H7N1O3,398.181,281.138,117.043,[M+H]1+,qtof
CCMSLIB00000855455,CCMSLIB00000854236,1,C1H2,321.17,307.154,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000851005,CCMSLIB00000854255,1,H-2O1,333.206,319.227,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000852821,CCMSLIB00000854295,1,O3S1,493.116,413.159,79.957,[M+H]1+,qtof
CCMSLIB00000849933,CCMSLIB00000854301,1,C7H8O3,531.186,391.139,140.04700000000003,[M+H]1+,qtof
CCMSLIB00000851395,CCMSLIB00000854301,1,O1,407.134,391.139,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000846205,CCMSLIB00000854329,1,C1H2,373.201,359.185,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000848841,CCMSLIB00000854329,1,C1H2,373.201,359.185,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000851040,CCMSLIB00000854339,1,C2H2O2,1121.57,1063.57,58.0,[M+H]1+,qtof
CCMSLIB00000852707,CCMSLIB00000854356,1,O1,475.16,459.165,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852258,CCMSLIB00000854367,1,H-2O1,317.211,303.232,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000849703,CCMSLIB00000854370,1,O1,505.352,489.357,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000852108,CCMSLIB00000854373,1,C1H2,347.185,333.17,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000850533,CCMSLIB00000854405,1,C2H2O1,762.26,720.25,42.00999999999999,[M+H]1+,qtof
CCMSLIB00000853534,CCMSLIB00000854480,1,C1H2,708.468,694.452,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000855252,CCMSLIB00000854525,1,C1H2,477.248,463.233,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000854152,CCMSLIB00000854553,1,O1,307.154,291.159,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848480,CCMSLIB00000854571,1,C1,285.112,273.112,12.0,[M+H]1+,qtof
CCMSLIB00000854593,CCMSLIB00000854571,1,C1H2O1,303.123,273.112,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000846405,CCMSLIB00000854585,1,H-2O1,597.181,583.202,13.979000000000042,[M+H]1+,qtof
CCMSLIB00005721281,CCMSLIB00000854585,1,H-2O1,597.183,583.202,13.980999999999995,[M+H]1+,qtof
CCMSLIB00000850695,CCMSLIB00000854601,1,C1H2,475.233,461.217,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000853601,CCMSLIB00000854698,1,C2H2O2,530.275,472.269,58.00599999999997,[M+H]1+,qtof
CCMSLIB00000851627,CCMSLIB00000854747,1,O1,434.29,418.295,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000850450,CCMSLIB00000854763,1,O1,261.123,245.128,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855634,CCMSLIB00000854789,1,O1,539.176,523.181,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000849520,CCMSLIB00000854795,1,C6H10O5,1283.59,1121.54,162.04999999999995,[M+H]1+,qtof
CCMSLIB00000854295,CCMSLIB00000854897,1,C8H6O2,413.159,279.123,134.036,[M+H]1+,qtof
CCMSLIB00000846158,CCMSLIB00000854975,1,O1,355.102,339.107,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000847508,CCMSLIB00000854975,1,O1,355.102,339.107,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000852261,CCMSLIB00000854975,1,C1H2O1,369.118,339.107,30.010999999999967,[M+H]1+,qtof
CCMSLIB00000851766,CCMSLIB00000855009,1,O1,408.238,392.243,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000854620,CCMSLIB00000855009,1,O1,408.238,392.243,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000855252,CCMSLIB00000855011,1,C1H2,477.248,463.233,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000851985,CCMSLIB00000855015,1,C6H10O5,779.239,617.186,162.053,[M+H]1+,qtof
CCMSLIB00000851607,CCMSLIB00000855075,1,C1H2,293.102,279.086,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000855398,CCMSLIB00000855075,1,C1H2,293.102,279.086,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000854783,CCMSLIB00000855097,1,C6H10O5,1061.55,899.5,162.04999999999995,[M+H]1+,qtof
CCMSLIB00000851176,CCMSLIB00000855103,1,O1,349.201,333.206,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852310,CCMSLIB00000855167,1,O1,328.166,312.171,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852462,CCMSLIB00000855180,1,C2H2O1,755.385,713.374,42.01099999999997,[M+H]1+,qtof
CCMSLIB00000854747,CCMSLIB00000855246,1,O1,418.295,402.3,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852758,CCMSLIB00000855348,1,C8H5N1,441.229,326.186,115.043,[M+H]1+,qtof
CCMSLIB00000853452,CCMSLIB00000855394,1,C1H2,319.118,305.102,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000846974,CCMSLIB00000855420,1,C2H4O1,434.173,390.147,44.02600000000001,[M+H]1+,qtof
CCMSLIB00000847730,CCMSLIB00000855420,1,C3H4O2,462.168,390.147,72.02100000000002,[M+H]1+,qtof
CCMSLIB00000848681,CCMSLIB00000855420,1,C5H7N1O3,519.189,390.147,129.04199999999997,[M+H]1+,qtof
CCMSLIB00000849883,CCMSLIB00000855420,1,C6H11N1O2,519.226,390.147,129.079,[M+H]1+,qtof
CCMSLIB00000850596,CCMSLIB00000855420,1,C5H6O4,520.173,390.147,130.026,[M+H]1+,qtof
CCMSLIB00000851759,CCMSLIB00000855420,1,C4H6O2,476.183,390.147,86.036,[M+H]1+,qtof
CCMSLIB00000852969,CCMSLIB00000855420,1,C6H11N3O2,547.232,390.147,157.08499999999998,[M+H]1+,qtof
CCMSLIB00000850461,CCMSLIB00000855458,1,H-2O1,305.247,291.268,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000854548,CCMSLIB00000855458,1,H-2O1,305.247,291.268,13.979000000000042,[M+H]1+,qtof
CCMSLIB00000847744,CCMSLIB00000855508,1,C1H2,479.29,465.275,14.015000000000043,[M+H]1+,qtof
CCMSLIB00000854795,CCMSLIB00000855549,1,O1,1121.54,1105.54,16.0,[M+H]1+,qtof
CCMSLIB00000854799,CCMSLIB00000855549,1,C6H10O5,1267.6,1105.54,162.05999999999995,[M+H]1+,qtof
CCMSLIB00000850495,CCMSLIB00000855657,1,H-2O1,317.211,303.232,13.978999999999985,[M+H]1+,qtof
CCMSLIB00000850839,CCMSLIB00000855712,1,C5H6O4,516.259,386.233,130.026,[M+H]1+,qtof
CCMSLIB00000850959,CCMSLIB00000855712,1,C2H2O2,444.238,386.233,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000851125,CCMSLIB00000855712,1,C5H6O4,516.259,386.233,130.026,[M+H]1+,qtof
CCMSLIB00000851314,CCMSLIB00000855712,1,C5H7N1O3,515.275,386.233,129.04199999999997,[M+H]1+,qtof
CCMSLIB00000851619,CCMSLIB00000855712,1,C5H6O4,516.259,386.233,130.026,[M+H]1+,qtof
CCMSLIB00000851772,CCMSLIB00000855712,1,O1,402.228,386.233,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000852729,CCMSLIB00000855712,1,C2H4O1,430.259,386.233,44.02600000000001,[M+H]1+,qtof
CCMSLIB00000854939,CCMSLIB00000855712,1,C2H2O2,444.238,386.233,58.004999999999995,[M+H]1+,qtof
CCMSLIB00000855237,CCMSLIB00000855712,1,C6H11N3O2,543.318,386.233,157.08499999999998,[M+H]1+,qtof
CCMSLIB00000855351,CCMSLIB00000855722,1,O1,379.248,363.253,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000846661,CCMSLIB00000855790,1,C6H4,334.155,258.124,76.03099999999995,[M+H]1+,qtof
CCMSLIB00000851149,CCMSLIB00000855790,1,C3H2N2,324.146,258.124,66.02199999999999,[M+H]1+,qtof
CCMSLIB00000851819,CCMSLIB00000855790,1,C8H5N1,373.166,258.124,115.04199999999997,[M+H]1+,qtof
CCMSLIB00000855348,CCMSLIB00000855790,1,C5H8,326.186,258.124,68.06199999999995,[M+H]1+,qtof
CCMSLIB00000853621,CCMSLIB00000855814,1,C6H10O5,1102.58,940.526,162.05399999999997,[M+H]1+,qtof
CCMSLIB00000855841,CCMSLIB00000855814,1,C1H2,954.542,940.526,14.016000000000076,[M+H]1+,qtof
CCMSLIB00000856082,CCMSLIB00000855819,1,C5H8O4,1103.56,971.521,132.039,[M+H]1+,qtof
CCMSLIB00000852830,CCMSLIB00000855849,1,C2O2,349.201,293.211,55.99000000000001,[M+H]1+,qtof
CCMSLIB00000855387,CCMSLIB00000855849,1,C2H2O2,351.217,293.211,58.00599999999997,[M+H]1+,qtof
CCMSLIB00000852392,CCMSLIB00000855886,1,C1H2,626.376,612.36,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000855113,CCMSLIB00000855973,1,O1,342.155,326.16,15.994999999999948,[M+H]1+,qtof
CCMSLIB00000854397,CCMSLIB00000855995,1,C2H2O2,977.414,919.408,58.00599999999997,[M+H]1+,qtof
CCMSLIB00000855989,CCMSLIB00000856005,1,C2H2O1,533.238,491.228,42.01000000000005,[M+H]1+,qtof
CCMSLIB00000854933,CCMSLIB00000856054,1,C2H2O1,447.238,405.227,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000855404,CCMSLIB00000856054,1,C2H2O1,447.238,405.227,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000854224,CCMSLIB00000856076,1,C1H2,779.494,765.478,14.016000000000076,[M+H]1+,qtof
CCMSLIB00000855665,CCMSLIB00000856089,1,C1O2,543.197,499.207,43.99000000000001,[M+H]1+,qtof
CCMSLIB00000851288,CCMSLIB00000856117,1,C7H4O1,585.197,481.17,104.02699999999999,[M+H]1+,qtof
CCMSLIB00000854291,CCMSLIB00000856129,1,O1,1065.55,1049.55,16.0,[M+H]1+,qtof
CCMSLIB00000850257,CCMSLIB00000856142,1,C6H10O5,679.369,517.316,162.053,[M+H]1+,qtof
CCMSLIB00000852947,CCMSLIB00000856162,1,C1H2,351.253,337.237,14.015999999999963,[M+H]1+,qtof
CCMSLIB00000845214,CCMSLIB00005721107,1,O1,451.123,435.13,15.992999999999995,[M+H]1+,qtof
CCMSLIB00000845634,CCMSLIB00005721107,1,C6H10O4,581.186,435.13,146.05600000000004,[M+H]1+,qtof
CCMSLIB00000846405,CCMSLIB00005721107,1,C6H10O5,597.181,435.13,162.05100000000004,[M+H]1+,qtof
CCMSLIB00000847961,CCMSLIB00005721107,1,O1,451.123,435.13,15.992999999999995,[M+H]1+,qtof
CCMSLIB00005721111,CCMSLIB00005721107,1,O1,451.126,435.13,15.995999999999981,[M+H]1+,qtof
CCMSLIB00005721281,CCMSLIB00005721107,1,C6H10O5,597.183,435.13,162.053,[M+H]1+,qtof
CCMSLIB00000847856,CCMSLIB00005721111,1,O1,467.118,451.126,15.992000000000019,[M+H]1+,qtof
CCMSLIB00005721381,CCMSLIB00005721111,1,O1,467.119,451.126,15.993000000000052,[M+H]1+,qtof
CCMSLIB00000854329,CCMSLIB00005721113,1,C1H2O1,359.185,329.175,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000848602,CCMSLIB00005721124,1,C1H2,567.171,553.156,14.0150000000001,[M+H]1+,qtof
CCMSLIB00005721152,CCMSLIB00005721124,1,C1H2,567.17,553.156,14.01400000000001,[M+H]1+,qtof
CCMSLIB00000848656,CCMSLIB00005721145,1,C7H4O1,489.154,385.129,104.02499999999998,[M+H]1+,qtof
CCMSLIB00000848818,CCMSLIB00005721145,1,C7H4O1,489.154,385.129,104.02499999999998,[M+H]1+,qtof
CCMSLIB00000845378,CCMSLIB00005721165,1,C1H2O1,595.165,565.157,30.007999999999925,[M+H]1+,qtof
CCMSLIB00000847333,CCMSLIB00005721165,1,C1H2O1,595.165,565.157,30.007999999999925,[M+H]1+,qtof
CCMSLIB00005721178,CCMSLIB00005721165,1,C1H2O1,595.167,565.157,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000848461,CCMSLIB00005721179,1,C6H10O4,595.165,449.109,146.05599999999998,[M+H]1+,qtof
CCMSLIB00000847397,CCMSLIB00005721186,1,O1,787.265,771.27,15.995000000000005,[M+H]1+,qtof
CCMSLIB00000848205,CCMSLIB00005721205,1,C2H2O1,425.232,383.221,42.011000000000024,[M+H]1+,qtof
CCMSLIB00000850036,CCMSLIB00005721210,1,O1,405.139,389.145,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000852883,CCMSLIB00005721210,1,O1,405.139,389.145,15.994000000000028,[M+H]1+,qtof
CCMSLIB00000848164,CCMSLIB00005721228,1,O1,355.102,339.108,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000848634,CCMSLIB00005721228,1,O1,355.102,339.108,15.993999999999971,[M+H]1+,qtof
CCMSLIB00000853669,CCMSLIB00005721228,1,C1H2O1,369.118,339.108,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000847866,CCMSLIB00005721231,1,C1H2,193.049,179.033,14.01600000000002,[M+H]1+,qtof
CCMSLIB00000848608,CCMSLIB00005721250,1,C1H2O1,487.144,457.134,30.00999999999999,[M+H]1+,qtof
CCMSLIB00000852148,CCMSLIB00005721260,1,C5H6O3,425.144,311.114,114.03000000000003,[M+H]1+,qtof
CCMSLIB00000846494,CCMSLIB00005721269,1,C1H2,449.108,435.094,14.01400000000001,[M+H]1+,qtof
CCMSLIB00000848314,CCMSLIB00005721269,1,C1H2,449.108,435.094,14.01400000000001,[M+H]1+,qtof
CCMSLIB00005721425,CCMSLIB00005721269,1,C1H2,449.109,435.094,14.014999999999986,[M+H]1+,qtof
CCMSLIB00000847763,CCMSLIB00005721270,1,C5H8,367.226,299.164,68.06200000000001,[M+H]1+,qtof
