id_bigger,id_smaller,num_modif_sites,diff_formula,weight_bigger,weight_smaller,difference,adduct,msmassanalyzer
CCMSLIB00005464314,CCMSLIB00005464344,1,O1,268.104,252.109,15.994999999999976,[M+H]1+,orbitrap
CCMSLIB00005464504,CCMSLIB00005464344,1,H1O3P1,332.075,252.109,79.96599999999998,[M+H]1+,orbitrap
CCMSLIB00005464329,CCMSLIB00005464351,1,C1H2,241.13,227.114,14.015999999999991,[M+H]1+,orbitrap
CCMSLIB00005464425,CCMSLIB00005464368,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464474,CCMSLIB00005464368,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464325,CCMSLIB00005464384,1,O1,244.093,228.098,15.994999999999976,[M+H]1+,orbitrap
CCMSLIB00005464404,CCMSLIB00005464384,1,H1O3P1,308.064,228.098,79.96600000000001,[M+H]1+,orbitrap
CCMSLIB00005464307,CCMSLIB00005464388,1,C2H2O1,245.234,203.223,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464489,CCMSLIB00005464389,1,H1O3P1,364.065,284.099,79.96600000000001,[M+H]1+,orbitrap
CCMSLIB00005464312,CCMSLIB00005464397,1,C1H2S1,298.097,252.109,45.98799999999997,[M+H]1+,orbitrap
CCMSLIB00005464314,CCMSLIB00005464397,1,O1,268.104,252.109,15.994999999999976,[M+H]1+,orbitrap
CCMSLIB00005464534,CCMSLIB00005464397,1,H1O4P1,348.07,252.109,95.96099999999998,[M+H]1+,orbitrap
CCMSLIB00005464389,CCMSLIB00005464399,1,O1,284.099,268.104,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464389,CCMSLIB00005464402,1,H1N1,284.099,269.088,15.010999999999967,[M+H]1+,orbitrap
CCMSLIB00005464514,CCMSLIB00005464402,1,H1O3P1,349.054,269.088,79.96599999999995,[M+H]1+,orbitrap
CCMSLIB00005464568,CCMSLIB00005464402,1,H1O3P1,349.054,269.088,79.96599999999995,[M+H]1+,orbitrap
CCMSLIB00005464599,CCMSLIB00005464404,1,O1,324.059,308.064,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464425,CCMSLIB00005464407,1,O1,221.092,205.097,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464474,CCMSLIB00005464407,1,C2H2O1,247.108,205.097,42.010999999999996,[M+H]1+,orbitrap
CCMSLIB00005464589,CCMSLIB00005464443,1,C6H12,392.185,308.091,84.094,[M+H]1+,orbitrap
CCMSLIB00005464556,CCMSLIB00005464501,1,C6H4O1,525.901,433.874,92.02699999999993,[M+H]1+,orbitrap
CCMSLIB00005464534,CCMSLIB00005464504,1,O1,348.07,332.075,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464489,CCMSLIB00005464514,1,H1N1,364.065,349.054,15.011000000000024,[M+H]1+,orbitrap
CCMSLIB00005464563,CCMSLIB00005464514,1,O1,365.049,349.054,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464498,CCMSLIB00005464534,1,H1O3P1,428.037,348.07,79.96699999999998,[M+H]1+,orbitrap
CCMSLIB00005463885,CCMSLIB00005464556,1,H-1I1,651.797,525.901,125.89600000000007,[M+H]1+,orbitrap
CCMSLIB00005464489,CCMSLIB00005464568,1,H1N1,364.065,349.054,15.011000000000024,[M+H]1+,orbitrap
CCMSLIB00005464563,CCMSLIB00005464568,1,O1,365.049,349.054,15.995000000000005,[M+H]1+,orbitrap
CCMSLIB00005464579,CCMSLIB00005464584,1,C2H2O1,405.227,363.217,42.00999999999999,[M+H]1+,orbitrap
CCMSLIB00005464524,CCMSLIB00005464599,1,C2H6N1O3P1,447.068,324.059,123.00899999999996,[M+H]1+,orbitrap
